LogP,SMILES,TPSA,formula,hbond_acceptors,hbond_donors,num_atoms,num_bonds,rotatable_bonds,weight
4.230240000000002,NC(=N)SCc1ccccc1Sc1ccc(F)cc1CSC(N)=N,99.74000000000001,C16H17FN4S3,5.0,4.0,24.0,25.0,6.0,380.5390000000001
2.3428999999999993,Clc1ccc(cn1)[C@H]1C[C@@H]2CC[C@H]1N2,24.92,C11H13ClN2,2.0,1.0,14.0,16.0,1.0,208.69199999999998
2.3428999999999993,Clc1ccc(cn1)[C@H]1C[C@@H]2CC[C@H]1N2,24.92,C11H13ClN2,2.0,1.0,14.0,16.0,1.0,208.69199999999998
2.3428999999999993,Clc1ccc(cn1)[C@H]1C[C@@H]2CC[C@H]1N2,24.92,C11H13ClN2,2.0,1.0,14.0,16.0,1.0,208.69199999999998
2.498900000000001,CN(C)c1ccc2nc3ccc(cc3sc2c1)=[N+](C)C,19.14,C16H18N3S+,3.0,0.0,20.0,22.0,1.0,284.408
-2.2617999999999974,NCCNC[C@@H](N)CCCN=C(N)N[N+]([O-])=O,157.61999999999998,C8H21N7O2,6.0,5.0,17.0,16.0,9.0,247.303
3.065700000000001,Oc1ccc(CNC(=S)Nc2ccc3[nH]ccc3c2)cc1O,80.31,C16H15N3O2S,3.0,5.0,22.0,24.0,3.0,313.3820000000001
2.1159,O=C1\C(CNC\C1=C/c1ccccn1)=C\c1ccccn1,54.88,C17H15N3O,4.0,1.0,21.0,23.0,2.0,277.327
3.657300000000002,Oc1nc(nc2CCSCc12)-c1ccc(cc1)C(F)(F)F,46.010000000000005,C14H11F3N2OS,4.0,1.0,21.0,23.0,1.0,312.316
3.657300000000002,Oc1nc(nc2CCSCc12)-c1ccc(cc1)C(F)(F)F,46.010000000000005,C14H11F3N2OS,4.0,1.0,21.0,23.0,1.0,312.316
5.183400000000003,FC(F)(F)c1ccc(CSc2nccn2-c2ccccc2)cc1,17.82,C17H13F3N2S,3.0,0.0,23.0,25.0,4.0,334.36600000000004
5.183400000000003,FC(F)(F)c1ccc(CSc2nccn2-c2ccccc2)cc1,17.82,C17H13F3N2S,3.0,0.0,23.0,25.0,4.0,334.36600000000004
4.472120000000004,CCOC(=O)c1cnc2c(OC)cccc2c1Nc1ccccc1C,60.45,C20H20N2O3,5.0,1.0,25.0,27.0,5.0,336.3910000000001
2.4232000000000005,CCOc1ccccc1C(=O)NCC1(CCCCC1)N1CCNCC1,53.6,C20H31N3O2,4.0,2.0,25.0,27.0,6.0,345.4870000000001
2.4232000000000005,CCOc1ccccc1C(=O)NCC1(CCCCC1)N1CCNCC1,53.6,C20H31N3O2,4.0,2.0,25.0,27.0,6.0,345.4870000000001
3.1779800000000016,C[C@@H](CC1CCCCC1)OC(=O)NN(C#N)C(C)C,65.36,C14H25N3O2,4.0,1.0,19.0,19.0,5.0,267.37300000000005
2.576800000000001,Oc1cc(O)c2c(c1)oc(-c1ccccc1)c(O)c2=O,90.9,C15H10O5,5.0,3.0,20.0,22.0,1.0,270.24
-0.31979999999999736,CCN(CCN(C)C)C(=O)CNCc1cc(ccn1)C(N)=O,91.56,C15H25N5O2,5.0,2.0,22.0,22.0,9.0,307.3980000000001
-0.31979999999999736,CCN(CCN(C)C)C(=O)CNCc1cc(ccn1)C(N)=O,91.56,C15H25N5O2,5.0,2.0,22.0,22.0,9.0,307.3980000000001
3.3891000000000018,CCCc1nc(nc2Sc3ccccc3Nc12)N1CCN(C)CC1,44.290000000000006,C18H23N5S,6.0,1.0,24.0,27.0,3.0,341.4840000000002
3.0945,CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1,70.9,C16H16N6,5.0,2.0,22.0,25.0,4.0,292.346
0.7033,CCOc1ncccc1CC[C@@](O)(CC(O)=O)C(O)=O,116.95000000000002,C13H17NO6,5.0,3.0,20.0,20.0,8.0,283.28
3.351400000000001,Oc1c(Br)cc(cc1Br)C(=O)N1CCOc2ccncc12,62.66,C14H10Br2N2O3,4.0,1.0,21.0,23.0,1.0,414.0530000000002
4.877300000000004,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,3.24,C21H25N,1.0,0.0,22.0,23.0,4.0,291.438
3.238100000000002,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,38.769999999999996,C19H27NO3,4.0,0.0,23.0,25.0,4.0,317.4290000000001
4.076200000000002,OC(=O)\C=C\c1cccc(Nc2ccc3ccccc3n2)c1,62.22,C18H14N2O2,3.0,2.0,22.0,24.0,4.0,290.32200000000006
0.9798,OC(=O)c1nc([nH]c(=O)c1O)-c1ccc(F)cc1,103.27999999999999,C11H7FN2O4,4.0,3.0,18.0,19.0,2.0,250.185
3.264780000000002,OCc1nc2ccc3[nH]ccc3c2n1C1CCC(CC1)C#N,77.63,C17H18N4O,4.0,2.0,22.0,25.0,2.0,294.358
2.561700000000001,NCCCn1c2-c3ccccc3C(=O)c2c2ccccc2c1=O,65.09,C19H16N2O2,4.0,1.0,23.0,26.0,3.0,304.34900000000005
2.5120000000000005,O=C1c2nc(oc2C(=O)c2ccccc12)-c1cccnc1,73.06,C16H8N2O3,5.0,0.0,21.0,24.0,1.0,276.25100000000003
2.884400000000001,COC(=O)C(\OC)=C/C=C/c1cc2ccccc2[nH]1,51.32,C15H15NO3,3.0,1.0,19.0,20.0,4.0,257.289
1.6598,Nc1nc2[nH]c(SCc3ccccc3F)nc2c(=O)[nH]1,100.44999999999999,C12H10FN5OS,5.0,3.0,20.0,22.0,3.0,291.31100000000004
3.5985000000000023,COc1ccc(cc1OC)-c1nn2c(nnc2s1)-c1cccs1,61.540000000000006,C15H12N4O2S2,8.0,0.0,23.0,26.0,4.0,344.42100000000005
3.5985000000000023,COc1ccc(cc1OC)-c1nn2c(nnc2s1)-c1cccs1,61.540000000000006,C15H12N4O2S2,8.0,0.0,23.0,26.0,4.0,344.42100000000005
5.315100000000004,Clc1ccc(cc1)C(=O)N(Cc1ccccc1)C1CCCCC1,20.310000000000002,C20H22ClNO,1.0,0.0,23.0,25.0,4.0,327.8550000000002
2.793380000000001,Cn1c(N)c(C#N)c2cc(OCc3cccc(N)c3)ccc12,89.99,C17H16N4O,5.0,2.0,22.0,24.0,3.0,292.342
-2.2777000000000003,O[C@H](C(O)=O)[C@@](O)(CC(O)=O)C(O)=O,152.35999999999999,C6H8O8,5.0,5.0,14.0,13.0,5.0,208.12199999999999
3.5985000000000023,COc1ccc(cc1OC)-c1nn2c(nnc2s1)-c1cccs1,61.540000000000006,C15H12N4O2S2,8.0,0.0,23.0,26.0,4.0,344.42100000000005
1.4526199999999996,CN1CCN(CC1)c1ccccc1CNc1cnn(C)c(=O)c1C,53.4,C18H25N5O,6.0,1.0,24.0,26.0,4.0,327.43200000000013
3.3116000000000003,Clc1cccc2C(C(=O)Nc12)=C1Nc2ccccc2C1=O,58.2,C16H9ClN2O2,3.0,2.0,21.0,24.0,0.0,296.7130000000001
3.9319000000000033,CCCCNc1ccc(cc1)C(=O)OCC[N+](C)(C)CCCC,38.33,C19H33N2O2+,3.0,1.0,23.0,23.0,11.0,321.4850000000001
3.0604000000000013,CN(CC#CC#CC(C)(C)C)c1cccc2NC(=O)CCc12,32.34,C19H22N2O,2.0,1.0,22.0,23.0,2.0,294.3980000000001
5.583400000000006,CCCCCCCCCCCc1ccc(cc1)C(=O)\C=C\C(O)=O,54.37,C21H30O3,2.0,1.0,24.0,24.0,13.0,330.4680000000001
3.8914000000000026,COc1ccc(\C=C\c2cc(OC)cc(OC)c2)c(OC)c1,36.92,C18H20O4,4.0,0.0,22.0,23.0,6.0,300.35400000000004
3.6654000000000027,CN1CCc2cc(Cl)c(O)cc2[C@H](C1)c1ccccc1,23.47,C17H18ClNO,2.0,1.0,20.0,22.0,1.0,287.78999999999996
2.0850000000000004,OC(=O)c1cc(Cc2ccc(O)c(c2)C(O)=O)ccc1O,115.06000000000002,C15H12O6,4.0,4.0,21.0,22.0,4.0,288.255
2.0850000000000004,OC(=O)c1cc(Cc2ccc(O)c(c2)C(O)=O)ccc1O,115.06000000000002,C15H12O6,4.0,4.0,21.0,22.0,4.0,288.255
1.8540199999999998,Cc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1CCl,77.75,C12H12ClN3O2,3.0,3.0,18.0,19.0,3.0,265.70000000000005
3.339900000000002,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OO,45.17,C22H30N2O3,5.0,1.0,27.0,29.0,9.0,370.4930000000001
4.056400000000003,O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1,54.35,C18H13N3OS2,5.0,1.0,24.0,27.0,3.0,351.4560000000001
4.7511000000000045,CCCCCCCCCCCCCCC[C@H](O)[C@H](CO)N(C)C,43.7,C20H43NO2,3.0,2.0,23.0,22.0,17.0,329.569
3.421260000000002,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,55.400000000000006,C16H19NO3S,3.0,1.0,21.0,22.0,4.0,305.39900000000006
3.421260000000002,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,55.400000000000006,C16H19NO3S,3.0,1.0,21.0,22.0,4.0,305.39900000000006
0.30891999999999964,Cc1cc(=O)oc2cc(OP([O-])([O-])=O)ccc12,102.63,C10H7O6P-2,6.0,0.0,17.0,18.0,2.0,254.13399999999996
5.437800000000004,Clc1ccc(\C=N\N(Cc2ccccc2)Cc2ccccc2)s1,15.6,C19H17ClN2S,3.0,0.0,23.0,25.0,6.0,340.879
2.3777,COc1cccc(\C=N\Nc2nc3ccccc3[nH]c2=O)c1,79.37,C16H14N4O2,5.0,2.0,22.0,24.0,4.0,294.3140000000001
2.1306399999999996,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,91.74,C14H15ClN6O,7.0,1.0,22.0,24.0,3.0,318.7680000000001
3.7227000000000023,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,30.869999999999997,C18H19ClN4,4.0,1.0,23.0,26.0,0.0,326.8310000000001
2.0850000000000004,OC(=O)c1cc(Cc2ccc(O)c(c2)C(O)=O)ccc1O,115.06000000000002,C15H12O6,4.0,4.0,21.0,22.0,4.0,288.255
1.7225999999999997,COc1ccc(cc1OCCO)-c1cncc(c1)C1COB(O)C1,81.04,C17H20BNO5,6.0,2.0,24.0,26.0,6.0,329.1610000000001
3.382500000000002,CCC(CO)NCc1nc2c(OCC3CCCCC3)cccc2[nH]1,70.16999999999999,C19H29N3O2,4.0,3.0,24.0,26.0,8.0,331.46
2.3428999999999993,Clc1ccc(cn1)[C@@H]1C[C@H]2CC[C@@H]1N2,24.92,C11H13ClN2,2.0,1.0,14.0,16.0,1.0,208.69199999999998
-4.901199999999997,[Na+].NCCCC(O)(P(O)(O)=O)P(O)([O-])=O,164.14,C4H12NNaO7P2,5.0,5.0,15.0,13.0,5.0,271.078
-3.2214000000000005,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,110.38000000000001,C6H12O6,6.0,5.0,12.0,12.0,1.0,180.156
3.5653000000000032,CCCCCCCCCCCCS(=O)(=O)CC(O)(O)C(F)(F)F,74.60000000000001,C15H29F3O4S,4.0,2.0,23.0,22.0,13.0,362.45399999999995
4.257100000000003,FC(F)(F)c1ccc(cc1)-c1ccc2NC(=O)CCc2c1,29.1,C16H12F3NO,1.0,1.0,21.0,23.0,1.0,291.27200000000005
3.420700000000001,Brc1ccc2NC(=O)C(=C3Nc4ccccc4C3=O)c2c1,58.2,C16H9BrN2O2,3.0,2.0,21.0,24.0,0.0,341.1640000000001
4.360640000000003,Cc1cccc(C)c1NC(=O)N\N=C\c1ccc(Br)cc1F,53.49,C16H15BrFN3O,2.0,2.0,22.0,23.0,3.0,364.2180000000001
4.360100000000004,OC(=O)CCCCCCOc1ccc2oc3ccccc3c(=O)c2c1,76.74000000000001,C20H20O5,4.0,1.0,25.0,27.0,8.0,340.3750000000001
0.367900000000001,CCN(CCN(C)C)C(=O)CNCc1cc(ccn1)C(=O)OC,74.77,C16H26N4O3,6.0,1.0,23.0,23.0,9.0,322.4090000000001
3.2324,Oc1cccc(CNC(=O)Nc2nc(cs2)-c2ccncc2)c1,87.14,C16H14N4O2S,5.0,3.0,23.0,25.0,4.0,326.38100000000003
0.30891999999999964,Cc1cc(=O)oc2cc(OP([O-])([O-])=O)ccc12,102.63,C10H7O6P-2,6.0,0.0,17.0,18.0,2.0,254.13399999999996
3.8393400000000026,NC(=N)SCc1cccc2c1oc1c(CSC(N)=N)cccc21,112.88,C16H16N4OS2,5.0,4.0,23.0,25.0,4.0,344.46500000000003
2.4606000000000003,CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1,63.910000000000004,C17H17N5O,5.0,0.0,23.0,25.0,3.0,307.357
0.9892,C[C@H]1CC(N)=N[C@@H]2[C@H](Cl)[C@H]12,38.379999999999995,C7H11ClN2,2.0,1.0,10.0,11.0,0.0,158.632
2.2949,OC(=O)c1cc(O)n(n1)-c1cccc(c1)C(F)(F)F,75.35,C11H7F3N2O3,4.0,2.0,19.0,20.0,2.0,272.182
3.5985000000000023,COc1ccc(cc1OC)-c1nn2c(nnc2s1)-c1cccs1,61.540000000000006,C15H12N4O2S2,8.0,0.0,23.0,26.0,4.0,344.42100000000005
3.5131000000000023,CN(C)C(=O)Nc1cccc(c1)-c1ccc(cc1)N(C)C,35.580000000000005,C17H21N3O,2.0,1.0,21.0,22.0,3.0,283.37500000000006
1.4526199999999996,CN1CCN(CC1)c1ccccc1CNc1cnn(C)c(=O)c1C,53.4,C18H25N5O,6.0,1.0,24.0,26.0,4.0,327.43200000000013
4.919040000000006,CC(C)CCC[C@]1(C)CCc2cc(O)c(C)c(C)c2O1,29.46,C18H28O2,2.0,1.0,20.0,21.0,4.0,276.42
2.844900000000001,NC(N)=NCCCCCCCCNCCCCCCCCN=C(N)NCC1CC1,126.84,C22H47N7,3.0,5.0,29.0,29.0,20.0,409.6670000000002
5.395700000000005,CCCCCC(=O)C=CC=CC\C=C/C\C=C/CCCC(O)=O,54.37,C20H30O3,2.0,1.0,23.0,22.0,14.0,318.4570000000001
4.777200000000004,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1,61.81,C21H18O5,5.0,0.0,26.0,29.0,7.0,350.3700000000001
4.777200000000004,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1,61.81,C21H18O5,5.0,0.0,26.0,29.0,7.0,350.3700000000001
4.777200000000004,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1,61.81,C21H18O5,5.0,0.0,26.0,29.0,7.0,350.3700000000001
4.174300000000003,NCC[C@H](Oc1ccc(cc1)C(F)(F)F)c1ccccc1,35.25,C16H16F3NO,2.0,1.0,21.0,22.0,5.0,295.304
1.8940199999999998,CC\[N+](c1ccccc1)=c1/cc(NC)n(C)c(C)n1,32.86,C15H21N4+,3.0,1.0,19.0,20.0,3.0,257.36099999999993
1.7853999999999992,O=c1[nH][nH]c(=O)c2cc(OCC3CCCC3)ccc12,74.95,C14H16N2O3,3.0,2.0,19.0,21.0,3.0,260.29299999999995
1.4935,O=C(Cc1cccnc1)N1CCc2cccc3C(=O)NCC1c23,62.300000000000004,C18H17N3O2,3.0,1.0,23.0,26.0,2.0,307.353
2.73968,CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(nc12)C#N,79.42,C14H10F2N6,6.0,1.0,22.0,24.0,3.0,300.27200000000005
3.7473000000000027,COP(=O)(OC)C(C)OC(=O)COc1ccc(Cl)cc1Cl,71.06,C12H15Cl2O6P,6.0,0.0,21.0,21.0,7.0,357.126
4.056400000000003,O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1,54.35,C18H13N3OS2,5.0,1.0,24.0,27.0,3.0,351.4560000000001
3.2672000000000025,Cc1cc(C)n(c1)S(=O)(=O)c1c(C)cc(C)cc1C,39.07,C15H19NO2S,3.0,0.0,19.0,20.0,2.0,277.389
2.8706000000000005,Clc1cc2OCCOCCNc3ccn4ncc(-c(c1)c2)c4n3,60.68000000000001,C16H15ClN4O2,6.0,1.0,23.0,26.0,0.0,330.7750000000001
3.4260800000000016,CC(C)(C#N)c1cccc(n1)-c1ccnc2[nH]ccc12,65.36,C16H14N4,3.0,1.0,20.0,22.0,2.0,262.31600000000003
2.4081,NCC(C(=O)Nc1ccc2cnccc2c1)c1ccc(CO)cc1,88.24000000000001,C19H19N3O2,4.0,3.0,24.0,26.0,5.0,321.38000000000005
3.014900000000001,Oc1ccccc1C(=O)N\N=C\c1c(O)ccc2ccccc12,81.92,C18H14N2O3,4.0,3.0,23.0,25.0,3.0,306.321
4.665100000000006,Oc1ccc(CCCCCCCCC(=O)c2c(O)cccc2O)cc1O,97.99000000000001,C21H26O5,5.0,4.0,26.0,27.0,10.0,358.434
3.7973000000000017,NC(=O)n1ccc(n1)-c1cccc(c1)-c1ccccc1Cl,60.910000000000004,C16H12ClN3O,3.0,1.0,21.0,23.0,2.0,297.745
2.856140000000001,Cc1ccc2c(c1)n(CC(O)=O)c1c(C)cccc1c2=O,59.300000000000004,C17H15NO3,3.0,1.0,21.0,23.0,2.0,281.31100000000004
4.653000000000003,CCOc1ccc(NC(=O)c2c(Cl)ccc(Cl)c2OC)cc1,47.56,C16H15Cl2NO3,3.0,1.0,22.0,23.0,5.0,340.2060000000001
3.421260000000002,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,55.400000000000006,C16H19NO3S,3.0,1.0,21.0,22.0,4.0,305.39900000000006
3.421260000000002,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,55.400000000000006,C16H19NO3S,3.0,1.0,21.0,22.0,4.0,305.39900000000006
3.421260000000002,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,55.400000000000006,C16H19NO3S,3.0,1.0,21.0,22.0,4.0,305.39900000000006
3.421260000000002,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,55.400000000000006,C16H19NO3S,3.0,1.0,21.0,22.0,4.0,305.39900000000006
3.421260000000002,COc1ccc(cc1)S(=O)(=O)Nc1c(C)cc(C)cc1C,55.400000000000006,C16H19NO3S,3.0,1.0,21.0,22.0,4.0,305.39900000000006
5.5567000000000055,CCCCCCc1ccc(cc1)C(=O)CCN(C)CCc1ccccc1,20.310000000000002,C24H33NO,2.0,0.0,26.0,27.0,12.0,351.5340000000001
-4.558899999999994,OCC1OCC(NC2C=C(CO)C(O)C(O)C2O)C(O)C1O,162.87,C13H23NO8,9.0,8.0,22.0,23.0,4.0,321.326
3.1125000000000016,COc1ccc(OCc2cc(OC)c(OC)c(OC)c2)cc1C=O,63.220000000000006,C18H20O6,6.0,0.0,24.0,25.0,8.0,332.35200000000003
3.5985000000000023,COc1ccc(cc1OC)-c1nn2c(nnc2s1)-c1cccs1,61.540000000000006,C15H12N4O2S2,8.0,0.0,23.0,26.0,4.0,344.42100000000005
5.431200000000004,Oc1cc(C(c2ccccc2)c2ccccc2)c2ccccc2c1O,40.46,C23H18O2,2.0,2.0,25.0,28.0,3.0,326.39500000000004
3.609600000000003,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,67.50999999999999,C19H16O4,4.0,1.0,23.0,25.0,4.0,308.3330000000001
3.3922200000000013,Cc1ccc(cc1)S(=O)(=O)c1cc(O)c2ccccc2c1O,74.60000000000001,C17H14O4S,4.0,2.0,22.0,24.0,2.0,314.362
3.753940000000002,Cc1nn(c(C)c1-c1cccc(F)c1)-c1ccc(CN)cc1,43.84,C18H18FN3,3.0,1.0,22.0,24.0,3.0,295.361
3.753940000000002,Cc1nn(c(C)c1-c1cccc(F)c1)-c1ccc(CN)cc1,43.84,C18H18FN3,3.0,1.0,22.0,24.0,3.0,295.361
1.0183999999999993,Cn1c(nc2n(C)c(=O)n(C)c(=O)c12)C1CCCCC1,61.82,C14H20N4O2,6.0,0.0,20.0,22.0,1.0,276.34000000000003
4.292000000000004,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,20.310000000000002,C21H27NO,2.0,0.0,23.0,24.0,7.0,309.45300000000003
4.292000000000004,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,20.310000000000002,C21H27NO,2.0,0.0,23.0,24.0,7.0,309.45300000000003
4.435000000000003,CNCC[C@H](Oc1ccc(cc1)C(F)(F)F)c1ccccc1,21.259999999999998,C17H18F3NO,2.0,1.0,22.0,23.0,6.0,309.33099999999996
3.03972,Cc1ccc2oc(=O)c(cc2c1)-c1nc2cnccc2[nH]1,71.78,C16H11N3O2,4.0,1.0,21.0,24.0,1.0,277.283
2.4882,NC1=NC(N(C(N)=N1)c1cccc(Cl)c1)c1ccccc1,80.0,C15H14ClN5,5.0,2.0,21.0,23.0,2.0,299.76500000000004
4.8453200000000045,Cc1ccnc(NC(c2ccccc2)c2ccc3cccnc3c2O)c1,58.040000000000006,C22H19N3O,4.0,2.0,26.0,29.0,4.0,341.4140000000001
1.2543000000000002,OB1Oc2c(ccc(F)c2C(O)=O)[C@H]2C[C@@H]12,66.75999999999999,C10H8BFO4,3.0,2.0,16.0,18.0,1.0,221.98
1.2543000000000002,OB1Oc2c(ccc(F)c2C(O)=O)[C@H]2C[C@@H]12,66.75999999999999,C10H8BFO4,3.0,2.0,16.0,18.0,1.0,221.98
-2.1938,C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O,90.15,C6H12O5,5.0,4.0,11.0,11.0,0.0,164.15699999999998
3.797740000000003,CCOC(=O)c1[nH]c(C)c(Cc2ccc(OCC)cc2)c1C,51.32000000000001,C18H23NO3,3.0,1.0,22.0,23.0,6.0,301.386
2.1594999999999995,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1,58.36,C16H24ClN3O,3.0,2.0,21.0,22.0,6.0,309.8410000000001
1.1402799999999995,OC(=O)CNC(=O)c1ncc(cc1O)-c1cccc(c1)C#N,123.31,C15H11N3O4,5.0,3.0,22.0,23.0,4.0,297.27000000000004
4.2604000000000015,Brc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,66.91,C17H13BrN4O,4.0,2.0,23.0,25.0,4.0,369.22200000000015
4.2604000000000015,Brc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,66.91,C17H13BrN4O,4.0,2.0,23.0,25.0,4.0,369.22200000000015
2.8700000000000006,Oc1ccc(cc1)-n1cc(Br)c2cc(O)cc(O)c2c1=O,82.69,C15H10BrNO4,5.0,3.0,21.0,23.0,1.0,348.1520000000001
4.854000000000003,C(Nc1nc(NCc2ccccc2)c2ccccc2n1)c1ccccc1,49.84,C22H20N4,4.0,2.0,26.0,29.0,6.0,340.43000000000006
1.2005000000000001,N[C@H](CNC(=O)c1cc2nccc(Br)c2s1)C(O)=O,105.31,C11H10BrN3O3S,5.0,3.0,19.0,20.0,4.0,344.19000000000005
2.0443000000000007,OP(O)(=O)C(Nc1cc(Cl)cc(Cl)c1)P(O)(O)=O,127.09,C7H9Cl2NO6P2,3.0,5.0,18.0,18.0,4.0,336.004
1.7633999999999996,O=C(Nc1n[nH]c2nnc(cc12)-c1cccnc1)C1CC1,96.45,C14H12N6O,5.0,2.0,21.0,24.0,3.0,280.2910000000001
1.7633999999999996,O=C(Nc1n[nH]c2nnc(cc12)-c1cccnc1)C1CC1,96.45,C14H12N6O,5.0,2.0,21.0,24.0,3.0,280.2910000000001
3.960200000000003,Nc1ccccc1NC(=O)CCCCCNC(=O)c1ccc(Br)cc1,84.22,C19H22BrN3O2,3.0,3.0,25.0,26.0,8.0,404.308
0.8916999999999997,O=C1CC(c2ccccc2)c2c(N1)n1ncnc1[nH]c2=O,92.15,C14H11N5O2,5.0,2.0,21.0,24.0,1.0,281.27500000000003
3.6356800000000016,COc1ccc2[nH]cc(\C(=C\c3cccnc3)C#N)c2c1,61.699999999999996,C17H13N3O,3.0,1.0,21.0,23.0,3.0,275.31100000000004
3.1979000000000015,OC(=O)c1ccnc(c1)-n1nccc1OCc1ccc(Cl)cc1,77.24,C16H12ClN3O3,5.0,1.0,23.0,25.0,5.0,329.74300000000005
-1.4528999999999999,O[C@@H]1CN2CCC[C@@H](O)[C@@H]2[C@@H]1O,63.93000000000001,C8H15NO3,4.0,3.0,12.0,13.0,0.0,173.21200000000002
2.7380700000000013,Cl.NC(=N)N1CC23CC45CC2(C1)CC4(C3)CCCC5,53.11000000000001,C15H24ClN3,1.0,2.0,19.0,22.0,0.0,281.83099999999996
2.7380700000000013,Cl.NC(=N)N1CC23CC45CC2(C1)CC4(C3)CCCC5,53.11000000000001,C15H24ClN3,1.0,2.0,19.0,22.0,0.0,281.83099999999996
1.2997,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,82.19,C13H14N2O3,2.0,3.0,18.0,19.0,4.0,246.266
5.376700000000004,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,17.82,C22H17ClN2,2.0,0.0,25.0,28.0,4.0,344.845
2.1806,COc1cc(ccc1O)C(=O)C(=O)c1ccc(O)c(OC)c1,93.06,C16H14O6,6.0,2.0,22.0,23.0,5.0,302.28200000000004
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
5.6543,Oc1c(Cl)cc(Cl)cc1-c1[nH]c(Cl)c(Cl)c1Cl,36.019999999999996,C10H4Cl5NO,1.0,2.0,17.0,18.0,1.0,331.413
-2.0699299999999967,COCCNC(=N)NCCC[C@H](N)C(=O)NS(C)(=O)=O,146.39999999999998,C10H23N5O4S,6.0,5.0,20.0,19.0,9.0,309.39200000000005
-0.743099999999999,[I-].C[N+]12CCC[C@@H]1c1cc3OCOc3cc1CC2,18.46,C14H18INO2,2.0,0.0,18.0,20.0,0.0,359.20700000000016
2.8627200000000013,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c1ccccc1,52.9,C18H16N2O2,4.0,1.0,22.0,25.0,1.0,292.338
5.376700000000004,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,17.82,C22H17ClN2,2.0,0.0,25.0,28.0,4.0,344.845
3.330400000000001,Oc1ccccc1C(=O)NNC(=S)Nc1ccc(Cl)c(Cl)c1,73.39,C14H11Cl2N3O2S,3.0,4.0,22.0,23.0,2.0,356.23400000000015
