LogP,TPSA,hbond_acceptors,hbond_donors,num_atoms,num_bonds,rotatable_bonds,weight,Label
0.7794046765402013,0.030109959158027017,0.05063291139240506,0.018518518518518517,0.06140350877192982,0.06779661016949153,0.025,0.0621137708848991,
0.7825174062040693,0.04836461860713466,0.07018158085613065,0.018518518518518517,0.12563702148651504,0.13178345767496233,0.07389137780914198,0.12546998352089664,1.0
0.7885097504299678,0.024781652529060633,0.0379746835443038,0.0,0.06578947368421052,0.07203389830508475,0.05,0.063905769567525,1.0
0.7789819871791416,0.011599120326735783,0.02531645569620253,0.0,0.03508771929824561,0.03389830508474576,0.0625,0.03883717870734468,
0.7630448730044911,0.03978636506440465,0.0379746835443038,0.05555555555555555,0.039473684210526314,0.038135593220338986,0.0625,0.04749527389060619,1.0
0.792169463928531,0.02612001256676092,0.05063291139240506,0.018518518518518517,0.06140350877192982,0.0635593220338983,0.025,0.07370881080437704,1.0
0.7959585721294594,0.05847313854853911,0.0759493670886076,0.037037037037037035,0.11403508771929824,0.11864406779661017,0.1,0.10929461717246092,1.0
0.7852554736654824,0.025422557335846686,0.02531645569620253,0.037037037037037035,0.06578947368421052,0.07203389830508475,0.05,0.0773038459507604,1.0
0.7748359339366281,0.05920605679559881,0.10300271262740135,0.0,0.09921459898016856,0.11382536314591227,0.03145357162607844,0.0968789505887068,1.0
0.7801713401517153,0.016525290606346214,0.02531645569620253,0.0,0.039473684210526314,0.038135593220338986,0.0625,0.0418188712049052,1.0
0.7840283805713855,0.022324850769714105,0.0379746835443038,0.0,0.05701754385964912,0.059322033898305086,0.05,0.05673956474747513,1.0
0.7818720518393226,0.05012794087737706,0.07895819462657012,0.004401803249982222,0.09753376041885543,0.11541397193008068,0.0125,0.09369104901896802,1.0
0.7727747076488444,0.03679547596606975,0.0759493670886076,0.0,0.07017543859649122,0.07203389830508475,0.025,0.07048518207714953,1.0
0.758817026077153,0.006508424705280155,0.007681073404709845,0.0,0.0026614245568950777,0.002571206775305414,0.0,0.01761567559729635,1.0
0.7630135179400477,0.020769847381291576,0.03465760692908344,0.0,0.019842535549143926,0.019169907225444136,0.0157756131575301,0.02353409616396872,1.0
0.7946236501167249,0.010725730442978322,0.012658227848101266,0.0,0.04824561403508772,0.05084745762711865,0.05,0.04899820203494934,1.0
0.833919742935858,0.0,0.0,0.0,0.10087719298245613,0.1228813559322034,0.0,0.08960291731538517,
0.7479376673749071,0.05167316097237282,0.06198398722942977,0.07024944411573894,0.036899386120614885,0.03608612306938662,0.05733674955624758,0.040460874589290124,
0.7278559836962676,0.025215205780710022,0.02531645569620253,0.0,0.039473684210526314,0.038135593220338986,0.0125,0.04238776441079292,
0.7870867484655634,0.031167064967491196,0.04776446823474774,0.0,0.06479558329186434,0.07483088765176953,0.013916293809093302,0.06315180373255518,1.0
0.6985751725443697,0.13545709430007044,0.11241709619372729,0.07407407407407407,0.05727861710678847,0.025423728813559324,0.0,0.10234634206596506,1.0
0.8110149790065236,0.008795082500073643,0.03301521219825816,0.0,0.09859427890721058,0.10667540130937633,0.05869873897711003,0.09235072523549508,1.0
0.7257759638557466,0.02911090166509582,0.0379746835443038,0.037037037037037035,0.043859649122807015,0.0423728813559322,0.0125,0.0511935272064899,1.0
0.7206163500989331,0.11582783537543198,0.10126582278481013,0.14814814814814814,0.08771929824561403,0.07627118644067797,0.125,0.10552655734888047,1.0
0.830237385364381,0.02343700911090166,0.02531645569620253,0.018518518518518517,0.10087719298245613,0.09745762711864407,0.17500000000000002,0.09739499415743426,1.0
0.7955614053012918,0.054659126610116245,0.06329113924050633,0.05555555555555555,0.09649122807017543,0.1016949152542373,0.0,0.09526136180644751,1.0
0.803596094436567,0.011599120326735783,0.02531645569620253,0.0,0.06578947368421052,0.0635593220338983,0.1,0.06692594513984143,
0.774852593786627,0.05475881696599431,0.0759493670886076,0.05515471827883067,0.06140350877192982,0.06788832717348789,0.012229434838210708,0.061174493779577246,1.0
0.7987534977005484,0.036795475966069746,0.05063291139240506,0.037037037037037035,0.10526315789473684,0.11016949152542373,0.08750000000000001,0.10005688932058905,1.0
0.7855918998916319,0.0,0.0,0.0,0.03070175438596491,0.03389830508474576,0.0125,0.036452123027705244,1.0
0.7680448999617208,0.070311027332705,0.0759493670886076,0.05555555555555555,0.06140350877192982,0.0635593220338983,0.037500000000000006,0.06208751886491057,1.0
0.7916874686622205,0.03813383600377002,0.0379746835443038,0.05555555555555555,0.07017543859649122,0.07627118644067797,0.025,0.06748887197754995,1.0
0.7947401053488535,0.008099277411247252,0.012658227848101266,0.0,0.06140350877192982,0.06779661016949153,0.05,0.05825114412567815,1.0
0.7740477358622809,0.009802073515551367,0.02531645569620253,0.0,0.03508771929824561,0.0423728813559322,0.0,0.051989440721596586,1.0
0.7670938488993364,0.016525290606346214,0.02531645569620253,0.0,0.021929824561403508,0.0211864406779661,0.0125,0.025080821914947708,1.0
0.7978412650488735,0.016525290606346214,0.02531645569620253,0.0,0.05701754385964912,0.05508474576271186,0.08750000000000001,0.0591583304073271,1.0
0.7755875328204271,0.04464970153942821,0.0759493670886076,0.0,0.05701754385964912,0.05508474576271186,0.0625,0.0662663631376297,1.0
0.772620080979518,0.016525290606346214,0.02531645569620253,0.0,0.03070175438596491,0.029661016949152543,0.025,0.03405125647239088,
0.7667319012213824,0.022539307221738147,0.04236502796795844,0.0,0.027837005304687353,0.028363027198887433,0.02882906976328208,0.03131472941177916,1.0
0.7614190679349594,0.0,0.0,0.0,0.0007322503892420996,0.0007074283421491471,0.0,0.017048737916261165,1.0
0.7051234910690699,0.15608545397423812,0.18987341772151897,0.18518518518518517,0.10964912280701754,0.11864406779661017,0.05,0.11733996634371745,1.0
0.8360957305139666,0.033050581212692436,0.05063291139240506,0.0,0.12719298245614036,0.1271186440677966,0.2,0.12608427554716864,1.0
0.7581559098334583,0.0521646245680176,0.0759493670886076,0.037037037037037035,0.06140350877192982,0.07203389830508475,0.0,0.059710517782313066,1.0
0.6991219790915063,0.13212003699007166,0.11392405063291139,0.0698385619644316,0.05802069146456444,0.029300299218994807,0.0028589706740086685,0.10094780596016227,1.0
0.7789819871791416,0.011599120326735783,0.02531645569620253,0.0,0.03508771929824561,0.03389830508474576,0.0625,0.03883717870734468,1.0
0.7592199364500757,0.0031349020112681784,0.00369972974344902,0.0,0.001281923902335406,0.0012384688547986125,0.0,0.01621321442487386,
0.7437337919656674,0.06926798617656299,0.0759493670886076,0.1111111111111111,0.04824561403508772,0.046610169491525424,0.0625,0.05136685020209597,1.0
0.7855115707600131,0.011147102204145056,0.020621186732569487,0.0,0.03508771929824561,0.03389830508474576,0.06821219270052921,0.052244544114038394,1.0
0.791359668749562,0.0594282123782595,0.0759493670886076,0.0,0.11842105263157894,0.1228813559322034,0.07500000000000001,0.1309042060807439,1.0
0.7652586007041229,0.03486019478479422,0.0379746835443038,0.05555555555555555,0.05263157894736842,0.05508474576271186,0.0625,0.053464326935497464,1.0
0.7896831026888784,0.0560926595483857,0.06329113924050633,0.05555555555555555,0.0862544637176119,0.09427759871064254,0.0,0.08415599590749456,1.0
0.7720778326661788,0.024790689174071543,0.02443492217515942,0.037037037037037035,0.03070175438596491,0.03389830508474576,0.0,0.03260980391507479,1.0
0.7459677727741305,0.11087772744024715,0.13144883784067976,0.018518518518518517,0.15114537488392216,0.1531922651196657,0.06730572736767128,0.15971420588497573,
0.7473762528372485,0.05641847313854853,0.06329113924050633,0.07407407407407407,0.05701754385964912,0.05508474576271186,0.07500000000000001,0.06062963680032045,
0.780450617050987,0.010725730442978322,0.012658227848101266,0.0,0.03070175438596491,0.029661016949152543,0.037500000000000006,0.03286156265745628,1.0
0.7955811709142275,0.010725730442978322,0.012658227848101266,0.0,0.07017543859649122,0.07627118644067797,0.025,0.06985901173674137,1.0
0.7900721914610279,0.018510838831291235,0.02531645569620253,0.018518518518518517,0.05263157894736842,0.05508474576271186,0.037500000000000006,0.05256817843498002,1.0
0.7926989039190421,0.02343700911090166,0.02531645569620253,0.018518518518518517,0.04824561403508772,0.046610169491525424,0.08750000000000001,0.05078930576234836,1.0
0.765354324417528,0.02052780395852969,0.0379746835443038,0.0,0.022507461055379353,0.02414216813957517,0.0125,0.025894221927249262,1.0
0.796763795262894,0.05319260573817269,0.06329113924050633,0.04187782484940128,0.09649122807017543,0.1016949152542373,0.0,0.09513254362217802,1.0
0.7927905584998841,0.016525290606346214,0.02531645569620253,0.0,0.05263157894736842,0.05084745762711865,0.08750000000000001,0.05437240817237331,
0.8943848090619421,0.0516870876531574,0.0759493670886076,0.07407407407407407,0.20175438596491224,0.19491525423728814,0.47500000000000003,0.19782478148922392,1.0
0.7968362995271703,0.01828463713477851,0.02531645569620253,0.018518518518518517,0.06578947368421052,0.0635593220338983,0.1,0.06603098991295982,1.0
0.8028980100173065,0.049557021677662585,0.0759493670886076,0.037037037037037035,0.12719298245614036,0.13559322033898305,0.025,0.12186247342355916,1.0
0.7690657046541522,0.06788384445617854,0.08860759493670886,0.057730372652363936,0.11300491119975742,0.12512813350461605,0.05,0.11268395429406881,1.0
0.8297062794711049,0.0007198235244345354,0.0015711002086448485,0.0,0.0778586235396233,0.08369392443658523,0.025,0.11001149050970904,
0.7654172274321527,0.021403192533741466,0.02597794783906359,0.0,0.025857387023806806,0.02498086542977946,0.024346776508924705,0.028859477522354626,
0.7480840743409138,0.05354727923782151,0.047814226846543226,0.06582681188433018,0.018520509118960898,0.015542492531225657,0.0027834509890385622,0.032309536339227965,1.0
0.8071835625596429,0.016525290606346214,0.02531645569620253,0.0,0.07017543859649122,0.06779661016949153,0.1,0.07050904754986635,1.0
0.789362677176392,0.011599120326735783,0.02531645569620253,0.0,0.05263157894736842,0.05508474576271186,0.0625,0.05316958834744445,1.0
0.8000140177594229,0.011599120326735783,0.02531645569620253,0.0,0.05701754385964912,0.05508474576271186,0.125,0.059759740319791546,
0.8306482135443906,0.016525290606346214,0.02531645569620253,0.0,0.09210526315789473,0.08898305084745763,0.2,0.09203301907477766,1.0
0.833919742935858,0.0,0.0,0.0,0.10087719298245613,0.1228813559322034,0.0,0.08960291731538517,1.0
0.7642473811051387,0.05432610744580585,0.06329113924050633,0.037037037037037035,0.06140350877192982,0.0635593220338983,0.025,0.06779017357060008,1.0
0.7182732276969361,0.07626767200754005,0.0759493670886076,0.1111111111111111,0.04824561403508772,0.05084745762711865,0.0,0.05314244137222905,1.0
0.8131130747955294,0.028243795161797047,0.0379746835443038,0.018518518518518517,0.07894736842105263,0.08898305084745763,0.025,0.0734665762563011,
0.8583667153693949,0.021451460885956643,0.02531645569620253,0.0,0.14035087719298245,0.1440677966101695,0.17500000000000002,0.13385278523490984,1.0
0.771770389100653,0.04145774426641533,0.05063291139240506,0.037037037037037035,0.04824561403508772,0.05084745762711865,0.0125,0.05312126076519283,1.0
0.6829182818540106,0.1889789506754634,0.13924050632911392,0.25925925925925924,0.05263157894736842,0.01694915254237288,0.0,0.08518243513140802,1.0
0.8033526297031113,0.03004223098963154,0.04272311266320254,0.011571742585314794,0.0740115013106184,0.08421450126619066,0.02031092624508749,0.06987514613237288,1.0
0.7876309447430707,0.02343700911090166,0.02531645569620253,0.018518518518518517,0.043859649122807015,0.0423728813559322,0.07500000000000001,0.04600338352739458,
0.7743744574857532,0.022324850769714105,0.0379746835443038,0.0,0.04824561403508772,0.05084745762711865,0.05,0.04897195001496081,1.0
0.7748607659088091,0.012711278667923343,0.012658227848101266,0.018518518518518517,0.02631578947368421,0.025423728813559324,0.025,0.029879870159895777,
0.7906912948928815,0.04903005129321972,0.0759493670886076,0.0043209781972097525,0.09546783849715207,0.11144068445784755,0.018333320566233168,0.09123437386807615,1.0
0.795379530836375,0.029236569274269555,0.0379746835443038,0.018518518518518517,0.07017543859649122,0.07627118644067797,0.037500000000000006,0.06867110783226053,1.0
0.7694031655226623,0.05391212995824188,0.0759493670886076,0.04924150793637855,0.06140350877192982,0.06924134987896423,0.00823801785705552,0.0606966844014017,1.0
0.7801141908248374,0.012711278667923343,0.012658227848101266,0.018518518518518517,0.03508771929824561,0.03389830508474576,0.0625,0.0436305589025225,1.0
0.7815463442774626,0.05055646356672136,0.0793849288664141,0.005026099637902117,0.09768162008967857,0.11555681940867252,0.0125,0.0938519495489181,1.0
0.7876039875134112,0.029236569274269555,0.0379746835443038,0.018518518518518517,0.06140350877192982,0.0635593220338983,0.05,0.06152548698242892,1.0
0.8011462214051187,0.011599120326735783,0.02531645569620253,0.0,0.08333333333333333,0.08898305084745763,0.1,0.08005553495501233,1.0
0.7658456541154934,0.02052780395852969,0.0379746835443038,0.0,0.02325568056913749,0.025226452350190776,0.0125,0.026556776351926614,1.0
0.833919742935858,0.0,0.0,0.0,0.10087719298245613,0.1228813559322034,0.0,0.08960291731538517,1.0
0.7059106421751251,0.043499842915488536,0.05063291139240506,0.018518518518518517,0.039473684210526314,0.038135593220338986,0.0125,0.049278919657781195,1.0
0.7297319086506757,0.11767105608542754,0.07818856899777195,0.19601526654459497,0.03974290221466624,0.011472829674982778,0.0,0.07290537343649864,1.0
0.8431460165301733,0.08167137920201069,0.12658227848101267,0.037037037037037035,0.22807017543859648,0.23728813559322035,0.15000000000000002,0.22044507316706524,1.0
0.7822416553895589,0.010725730442978322,0.012658227848101266,0.0,0.03508771929824561,0.03389830508474576,0.025,0.03644466506748123,1.0
0.759557876383463,0.021279776787822186,0.027669295119099217,0.0,0.021114586340312113,0.020398837650810006,0.022676571069889524,0.023925413752640203,
0.7219297063279402,0.014489475337731698,0.012658227848101266,0.0,0.008771929824561403,0.00423728813559322,0.0,0.021606009087375443,1.0
0.7698100593598197,0.012711278667923343,0.012658227848101266,0.018518518518518517,0.021929824561403508,0.0211864406779661,0.025,0.025093947924941972,1.0
0.7475660317340508,0.05372290292177191,0.0379746835443038,0.0,0.017543859649122806,0.0,0.0,0.058418202434696045,1.0
0.7833543204540453,0.012943933098645447,0.02531645569620253,0.0036031473510003877,0.04909899103927202,0.05508474576271186,0.027432124461925264,0.048713452883266464,1.0
0.7977547862561261,0.05751806471881873,0.0759493670886076,0.018518518518518517,0.10964912280701754,0.11864406779661017,0.037500000000000006,0.12100629958984238,
0.7621746936310849,0.08485705309456489,0.11392405063291139,0.05555555555555555,0.13157894736842102,0.1440677966101695,0.0625,0.1308045677321511,
0.6779495252831857,0.13355953502984605,0.12658227848101267,0.07407407407407407,0.09210526315789473,0.07627118644067797,0.1,0.10989095567197299,
0.8269146198091443,0.01259827196602051,0.020326980476789686,0.005609550533948011,0.0754897496286525,0.08268889256002528,0.025,0.12539261927486434,0.0
0.7868297758775926,0.016525290606346214,0.02531645569620253,0.0,0.05263157894736842,0.05084745762711865,0.0625,0.053770998259908886,0.0
0.7362741873743119,0.07022306000628338,0.06329113924050633,0.037037037037037035,0.02631578947368421,0.01694915254237288,0.0,0.05293719830686419,
0.8468884460419571,0.03906157838099829,0.06329113924050633,0.018518518518518517,0.12280701754385966,0.13559322033898305,0.07287651831293057,0.11262551530454108,0.0
0.8131562063629845,0.03656927426955702,0.05063291139240506,0.037037037037037035,0.11842105263157894,0.13135593220338984,0.05,0.1123168809736401,0.0
0.7899675974099494,0.008099277411247252,0.012658227848101266,0.0,0.043859649122807015,0.046610169491525424,0.05,0.04391873448557837,0.0
0.8057632400433472,0.05322023248507697,0.06329113924050633,0.037037037037037035,0.10964912280701754,0.11440677966101695,0.025,0.12980907920144974,0.0
0.7581559098334583,0.0521646245680176,0.0759493670886076,0.037037037037037035,0.06140350877192982,0.07203389830508475,0.0,0.059710517782313066,
0.8205587902122287,0.0,0.0,0.0,0.08200025213923233,0.09911913125207604,0.0,0.07376283465434047,0.0
0.7651197170569175,0.08839459629280551,0.13924050632911392,0.018518518518518517,0.11403508771929824,0.11864406779661017,0.0625,0.1173527940353028,
0.7970417140510666,0.05371546629909527,0.06329113924050633,0.04675436366039689,0.09649122807017543,0.1016949152542373,0.0,0.09468950484380391,0.0
0.7762140188377121,0.0652277725416274,0.08860759493670886,0.0,0.10087719298245613,0.11440677966101695,0.025,0.09552513437006967,0.0
0.8180990839933362,0.03218347470939365,0.05063291139240506,0.018518518518518517,0.11842105263157894,0.1271186440677966,0.05,0.11702524042226409,0.0
0.7373028752581156,0.10012566760917373,0.11392405063291139,0.018518518518518517,0.14035087719298245,0.1440677966101695,0.05,0.14928479653043808,0.0
0.7913391812550208,0.010725730442978322,0.012658227848101266,0.0,0.05263157894736842,0.05508474576271186,0.05,0.05197989453250983,
0.794168494112649,0.053805425021360834,0.06329113924050633,0.04759337741148478,0.09399104219201676,0.09927948143974501,0.0,0.09258998417798289,0.0
0.8225293706901365,0.0,0.0,0.0,0.0847429005078649,0.10105904170385795,0.0,0.076422049842441,0.0
0.776546363261716,0.05709454391453427,0.08860759493670886,0.011222166060574546,0.10087719298245613,0.11864406779661017,0.0125,0.09732936410746294,
0.7702467664803024,0.010725730442978322,0.012658227848101266,0.0,0.017543859649122806,0.01694915254237288,0.0125,0.0209094356024526,0.0
0.8151897954672851,0.0,0.0,0.0,0.07568304211598612,0.09430395594256286,0.0,0.06789470307928139,
0.7860566425309604,0.010725730442978322,0.012658227848101266,0.0,0.043859649122807015,0.046610169491525424,0.037500000000000006,0.0436108698875311,0.0
0.7893637554655784,0.0328746465598492,0.0379746835443038,0.037037037037037035,0.06578947368421052,0.07203389830508475,0.025,0.06481504407803668,0.0
0.7666377114596467,0.047949114409054194,0.07064494151757189,0.037037037037037035,0.05956557184161482,0.06848263033803542,0.005238120251397759,0.058337530580564165,0.0
0.7656004183762044,0.021451460885956643,0.02531645569620253,0.0,0.02631578947368421,0.025423728813559324,0.05,0.02926533423743708,0.0
0.792615875651691,0.012711278667923343,0.012658227848101266,0.018518518518518517,0.04824561403508772,0.046610169491525424,0.05,0.049599611947413774,0.0
0.7606600416801248,0.020536637220052625,0.03599744926670127,0.00289262051723332,0.017543859649122806,0.01761102333868898,0.0125,0.021498726387417316,0.0
0.7868731231028849,0.035633050581212695,0.0759493670886076,0.0,0.07894736842105263,0.08050847457627118,0.08750000000000001,0.09048713307954422,
0.777936046668356,0.025422557335846686,0.02531645569620253,0.037037037037037035,0.04824561403508772,0.05084745762711865,0.0125,0.05078930576234837,0.0
0.7491586648623295,0.03978636506440465,0.0379746835443038,0.05555555555555555,0.017543859649122806,0.01694915254237288,0.0125,0.02179245809297577,0.0
0.7668329029162332,0.033050581212692436,0.05063291139240506,0.0,0.04824561403508772,0.046610169491525424,0.05,0.05076305374235984,0.0
0.7829975361092092,0.009921457744266414,0.012658227848101266,0.018518518518518517,0.03508771929824561,0.0423728813559322,0.0,0.03434689001567076,0.0
0.7866184311970628,0.012711278667923343,0.012658227848101266,0.018518518518518517,0.043859649122807015,0.046610169491525424,0.0125,0.045415099624924404,
0.7995589797227719,0.011599120326735783,0.02531645569620253,0.0,0.06140350877192982,0.059322033898305086,0.1,0.0639442526422809,
0.7780346994128128,0.03812708202267581,0.05063291139240506,0.0,0.06450612719312687,0.06883212711948122,0.016157537499588405,0.06746790803191052,
0.8164881199488891,0.02948162111215834,0.05063291139240506,0.018518518518518517,0.10964912280701754,0.1228813559322034,0.037500000000000006,0.11820091327197758,
0.7631503113463671,0.05902889623213395,0.08720972324796072,0.03294696802181101,0.1042944573384991,0.11440677966101695,0.0125,0.10240355597818718,0.0
0.7300179535149532,0.03298146402764687,0.0379746835443038,0.0,0.013157894736842105,0.00847457627118644,0.0,0.024786381645303664,
0.8122687743625964,0.016525290606346214,0.02531645569620253,0.0,0.07456140350877193,0.07203389830508475,0.125,0.07529496978482016,0.0
0.7466365464553939,0.06714420358152685,0.0759493670886076,0.07407407407407407,0.039473684210526314,0.038135593220338986,0.05,0.049836178445719484,
0.7802597598649982,0.012711278667923343,0.012658227848101266,0.018518518518518517,0.039473684210526314,0.0423728813559322,0.0125,0.040027767477506165,0.0
0.7627285681323533,0.026099829399505448,0.03736989602148854,0.01940330026485936,0.02172027098990173,0.02098399061736269,0.036305544642439874,0.025440680199448527,0.0
0.807152292173238,0.005799560163367892,0.012658227848101266,0.0,0.07017543859649122,0.08050847457627118,0.0,0.0699207636473962,0.0
0.7741503889928241,0.016198554822494503,0.02531645569620253,0.0,0.03508771929824561,0.038135593220338986,0.0125,0.03584444842865263,0.0
0.7717776745701131,0.031017253622353105,0.03323136746193194,0.04861625980541895,0.03618664938151424,0.041846754612194365,0.0,0.03654509585584102,0.0
0.7799168639037304,0.016525290606346214,0.02531645569620253,0.0,0.043859649122807015,0.05084745762711865,0.0,0.04540197361493015,
0.7891006529041024,0.010725730442978322,0.012658227848101266,0.0,0.043859649122807015,0.0423728813559322,0.05,0.04481368971245997,0.0
0.7847271498363164,0.02052780395852969,0.0379746835443038,0.0,0.04114221176132369,0.039747560515177124,0.07975530351977253,0.04401336448505868,0.0
0.7859069759918913,0.018510838831291235,0.02531645569620253,0.018518518518518517,0.05263157894736842,0.05508474576271186,0.037500000000000006,0.05256817843498002,0.0
0.7520939361396376,0.030500220734448795,0.04156459351951773,0.037037037037037035,0.04634739375475352,0.052049164779838564,0.0125,0.048237030776122056,
0.7595162730059738,0.02129210801186858,0.027500302239827367,0.0,0.02117314089058613,0.020455407301074736,0.022843451538170474,0.02396520472113617,0.0
0.7475660317340508,0.05372290292177191,0.0379746835443038,0.0,0.017543859649122806,0.0,0.0,0.08636347771248276,0.0
0.7858043228613482,0.07739239710964499,0.11392405063291139,0.037037037037037035,0.12280701754385966,0.1271186440677966,0.05,0.1322400759160691,0.0
0.7213463518781102,0.06334904178448005,0.06329113924050633,0.05555555555555555,0.03508771929824561,0.03389830508474576,0.037500000000000006,0.03969991554605855,0.0
0.8182691141002019,0.09827631459839044,0.17721518987341772,0.021488248261476724,0.2763157894736842,0.3135593220338983,0.037500000000000006,0.266518650019328,0.0
0.8308499919653545,0.0,0.0,0.0,0.09688158357713667,0.11805614965883031,0.0,0.08620174385327573,0.0
0.7771425242673278,0.0012514549285268647,0.0019186660874617126,0.0,0.0212650235925023,0.024781463470722565,0.0,0.022247495805103212,
0.818915695407765,0.0,0.0,0.0,0.07963514344437195,0.09454926021454921,0.0,0.07215497253222575,0.0
0.785840984693685,0.011599120326735783,0.02531645569620253,0.0,0.043859649122807015,0.0423728813559322,0.07500000000000001,0.04720620335232342,0.0
0.7908743467972549,0.003987340213489231,0.02531645569620253,0.0,0.10782128242242349,0.11440677966101695,0.047918690192186086,0.10397862150440396,0.0
0.7648531639700452,0.021998114985862398,0.0379746835443038,0.0,0.03070175438596491,0.03389830508474576,0.0125,0.032248220008633435,
0.7477099210335503,0.042708612431011414,0.04208021642775857,0.04904952214047877,0.020507293430732775,0.0213007996043272,0.008445786277588413,0.028268750251170496,
0.7380704540646905,0.11662211236126802,0.08035368875420465,0.1706753464322716,0.04424407223461842,0.014371888331901131,0.0,0.07534991321800519,0.0
0.7649116520555564,0.08706569309334956,0.0832565995329882,0.05841745789281732,0.06140350877192982,0.045127182228107014,0.0,0.07411835166039754,
0.818997246177913,0.025272808452258703,0.03641886811415429,0.0162424181670035,0.08987560384178615,0.09954083760986121,0.029609103211817915,0.08382055918174847,0.0
0.7590274965198391,0.02663077449330208,0.03080781543767759,0.029003381118953155,0.01944656762972162,0.018787361947358177,0.02334543548941324,0.022806843446021557,0.0
0.8017198712522712,0.010725730442978322,0.012658227848101266,0.0,0.06140350877192982,0.0635593220338983,0.025,0.06095032908995303,0.0
0.7668329029162332,0.033050581212692436,0.05063291139240506,0.0,0.04824561403508772,0.046610169491525424,0.05,0.05076305374235984,0.0
0.8372758863366478,0.0005631663175481982,0.0012291772760507948,0.0,0.07413550436487713,0.08009701269149147,0.01371381256010016,0.11067484023276725,0.0
0.7581559098334583,0.0521646245680176,0.0759493670886076,0.037037037037037035,0.06140350877192982,0.07203389830508475,0.0,0.059710517782313066,0.0
0.7929031373676039,0.054659126610116245,0.06329113924050633,0.05555555555555555,0.0932885012379068,0.098600755433232,0.0,0.09191971176625084,0.0
0.7929070137320128,0.020320452403393027,0.0379746835443038,0.018518518518518517,0.05701754385964912,0.059322033898305086,0.0125,0.06893601457941749,0.0
0.7716251252006165,0.004601410517914262,0.007398087465283873,0.0,0.017543859649122806,0.019425630973548415,0.0125,0.026756038859565092,0.0
0.7989917996107376,0.028124410933082,0.05063291139240506,0.0,0.05263157894736842,0.05084745762711865,0.0625,0.1129934671251625,0.0
0.7721801389914762,0.027251021049324538,0.0379746835443038,0.0,0.043859649122807015,0.0423728813559322,0.05,0.04659166742986472,
